,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
393,40.0,40.011647231494486,39.956935761188454,39.89593503805416,39.7672557021219,39.20113675093257,37.77727525585095,33.64814402767286,22.19804257837711,,,,,,,,,,,,,,,,,,,,,,
394,40.0,40.06119101077944,40.04053517183204,40.09668282685511,40.613118502741415,41.60032342487429,44.46235447998328,52.691336576069865,75.6394378396877,139.69107410286654,319.38032556879716,822.8918151900073,2230.9089166953454,6173.846030218404,17215.330884062918,48132.32518083204,134703.91982797382,377113.25952751626,1055855.5335296735,2956263.6538258153,8277506.839570567,23176941.159072567,64895420.703681126,181706960.20266065,508779495.361412,,,,,,
395,40.0,40.02031512046033,40.27311518282151,40.704035624097074,42.03380525245256,45.70154376857813,56.054107385504096,84.85555898582689,166.0314490565549,392.9642227000366,1028.7541864789748,2807.932133830889,7787.8212448304885,21733.67340817674,60783.55227518586,170121.13039897525,476258.1908457905,1333474.97513592,3733674.5449539837,10454256.165742036,29271893.617149595,81961324.0902355,229491619.8613039,642576244.5377494,,,,,,,
396,40.0,39.81655906599188,39.560483279603694,38.69765658038794,36.33466640211388,29.70644315211483,11.136169494906396,,,,,,,,,,,,,,,,,,,,,,,,
397,40.0,39.88814069282939,39.750940859435595,39.31601126694801,38.23327223774454,35.064026781348524,26.260236329241366,,,,,,,,,,,,,,,,,,,,,,,,
398,40.0,39.997739972218426,40.05148108138788,40.16541824397312,40.480777407272036,41.273377622280385,43.14076712193216,48.79092725976696,64.67676184807137,109.26201015322181,234.23843667356118,583.7028170391359,1562.1894486350268,4301.824923016507,11972.771052020147,33452.51681497077,93593.24984741575,261993.72492909798,733521.9490683617,2053784.5504913912,5750501.74824571,16101375.932254206,45083727.15901885,126234313.69319952,353456264.4290341,,,,,,
399,40.0,40.18208146564094,40.514593136090454,41.58015651822678,44.1712154927801,51.638422934716395,72.50163050829916,131.164332545105,295.5822221344121,755.5396413297545,2042.9801778981061,5648.357193514701,15743.244328530585,44013.137543422534,123164.81669070761,344790.57461594715,965324.4304167357,2702810.4350983957,7567750.998211174,21189666.763410814,59331022.22325062,166126829.7263867,465155066.9508726,,,,,,,,
400,40.0,40.04190210958371,39.978671329442385,39.961892317918775,39.88324503554473,39.769912708820435,39.49008116744129,38.764688279323614,36.38087918519991,30.158706576032444,12.450014838471692,,,,,,,,,,,,,,,,,,,,
401,40.0,39.956031278942675,39.74661669887267,39.389756474324415,38.142397010232045,34.836356685447505,25.480531429828446,,,,,,,,,,,,,,,,,,,,,,,,
402,40.0,40.114149056968785,40.28190604887094,40.72463756016906,41.90947107638502,45.468420616241005,55.140733919619024,82.14429670016233,157.94954620082368,370.4222045341453,965.8905255280529,2633.113091323893,7301.126053708323,20370.877429441105,56969.5718550182,159446.71474281664,446385.140397609,1249810.1952470157,3499406.0590283503,9798224.040495627,27434982.860250466,76818047.08659206,215090245.1713413,602252646.7425554,,,,,,,
403,40.0,39.955825014003224,39.786110567992665,39.276725173177425,37.99565861932307,34.26569158399095,23.775955124086536,,,,,,,,,,,,,,,,,,,,,,,,
404,40.0,39.96719598123662,39.85793631665724,39.79922363262107,39.34798743968081,38.34373418824724,35.33334384000681,26.91506626807502,,,,,,,,,,,,,,,,,,,,,,,
405,40.0,39.997899960004844,39.91331785876302,39.70780772920147,39.15683105219913,37.53106614019834,32.86095349005118,19.89802429096793,,,,,,,,,,,,,,,,,,,,,,,
406,40.0,39.92548385724371,39.722896503424685,39.27879555720135,38.063922193510074,34.436698970344516,24.419475037188686,,,,,,,,,,,,,,,,,,,,,,,,
407,40.0,40.07786873449491,40.09611689476795,40.358019910948606,41.01682189725822,43.03674003994975,48.4334530884344,63.38774520044841,105.59827263730637,223.79596459369913,554.1600282756979,1479.729294432648,4070.6696327646823,11326.797258123053,31641.552632671668,88529.56838068296,247802.90538809472,693766.8350233068,1942478.5030445836,5438905.596038902,15228855.027384464,42640684.228493035,119393770.2181372,334302266.9664778,,,,,,,
408,40.0,40.01793068833257,40.11188526941741,40.287402998174464,40.70476838119549,42.09007155809102,46.00799098596031,56.894433772533546,87.29080023311055,172.3452832049649,410.7807016014062,1077.5464897591028,2944.91381676125,8171.67074662519,22809.8965954457,63796.835151187115,178556.69042110437,499883.40325115935,1399591.1454496016,3918795.5326288203,10972521.172658158,30722880.132173594,86023993.97603308,240867297.44931793,674428240.3913572,,,,,,
409,40.0,40.08612088603176,40.003655013208544,39.873058038258485,39.66845531735363,39.08285091775512,37.49034574981804,33.07033207954491,20.601934909231915,,,,,,,,,,,,,,,,,,,,,,
410,40.0,39.79766065866423,39.08528770309242,37.46148607021397,32.78613038588884,19.803525663550836,,,,,,,,,,,,,,,,,,,,,,,,,
411,40.0,40.09034824809922,39.98299080725736,39.98604959684012,40.222764197133436,40.522385678949085,41.43879141217732,44.02364609569389,51.18233940020032,71.40088020227655,127.87877038894067,285.95379254205653,728.1338237883161,1967.5191421428342,5435.804923123214,15151.082071046652,42350.24647396025,118507.87594513127,331749.1951527892,928819.477609253,2600597.567662443,7281539.555121383,20388221.789135925,57086980.163007334,159843379.55811316,447561046.7375581,,,,,
412,40.0,39.93567609534106,39.8421155093685,39.46893844959573,38.56621825042081,36.23140351455005,29.516256047885314,10.733698360382798,,,,,,,,,,,,,,,,,,,,,,,
413,40.0,40.05697476958688,40.23619604114578,40.45994320355344,41.08059259136903,42.93518200957504,48.04440943623776,62.57180764872711,103.28818789745479,216.93684270814964,535.1168644105331,1426.5032258168703,3920.885218840304,10909.021050313506,30471.669758519005,85248.3756761122,238634.3580295629,668101.1298566348,1870610.9149019865,5237574.23822333,14665168.030707872,41062411.28972485,114974660.32755594,321928585.5181839,,,,,,,
414,40.0,40.21170798587636,40.58874076183843,41.64695999442372,44.44167036355817,52.6389055882335,75.5256248025154,139.63643525571408,319.27087663948384,822.1961169547441,2229.613121116929,6170.809182958444,17206.205073697336,48109.68489464935,134636.5541567554,376906.2299325719,1055280.7878856095,2954705.020444516,8273066.873817811,23164470.333225995,64860411.36511746,181609006.95432675,508505810.1887765,,,,,,,,
415,40.0,40.18338947766391,40.350740387200226,40.999962604740695,42.91277026771041,48.06921030136551,62.62602779633702,103.49254704048738,217.59630371890978,537.0209389001037,1431.7832508147496,3936.301200935083,10950.704085917025,30589.82823004438,85574.02700134364,239536.1481257001,670619.1324822576,1877647.216112782,5257337.87972933,14720467.205679988,41217253.66363434,115408053.68850437,323142788.93350476,,,,,,,,
416,40.0,39.91332478878235,39.764216354347546,39.30837992834936,37.959151077447636,34.1989653706545,23.900554803112595,,,,,,,,,,,,,,,,,,,,,,,,
417,40.0,39.833401928905246,39.8165940131841,39.38579331262273,38.40137756221892,35.58024906238644,27.684614997291963,,,,,,,,,,,,,,,,,,,,,,,,
418,40.0,40.0475637942636,39.96937042296165,39.85360858045913,39.73361084360987,39.36060660115705,38.21805995934191,35.13438027638568,26.338645628632964,,,,,,,,,,,,,,,,,,,,,,
419,40.0,40.073986339920715,40.18733829599162,40.581732007654104,41.90499122580739,45.53703731693971,55.65665552901249,83.93683539904916,163.33416451840188,385.33089787591194,1006.847031773484,2747.5936070513967,7621.143559694198,21268.35400252323,59475.57433633442,166451.2192245822,465990.890291862,1304703.1034229533,3653086.036066832,10228558.487119284,28639919.416562017,80191790.760158,224537035.26496392,628703431.9128902,,,,,,,
420,40.0,39.93436725067475,39.88278050832418,39.92621163823805,39.72428138788458,39.26393467258984,37.99205061394029,34.20980339743545,24.053279671822143,,,,,,,,,,,,,,,,,,,,,,
421,40.0,40.09714491612439,40.23212665309715,40.87386490466786,42.35868144852268,46.78488287214536,58.932503879656494,93.1303018855372,189.06751383626394,457.35213778751995,1209.0426319896276,3313.6572751892795,9207.458917512307,25706.833098195355,71907.11123445252,201266.4295675678,563480.7883811791,1577702.2341758008,4417497.188857208,12368975.65395384,34632997.650948636,96972237.08885401,271522085.4028109,760262074.2762897,,,,,,,
422,40.0,40.14369490351328,40.430028266917496,41.122379825784,43.02413547158886,48.63957164771079,64.23996077139795,107.57693641631771,229.04338861616694,569.3585467084889,1522.4608260425198,4191.520189174455,11665.478259454349,32588.240779533244,91178.0441553714,255222.16212511584,714550.74092813,2000669.1228031148,5601812.312252955,15685126.580070173,43918217.873788655,122971145.31729575,344318818.3512233,,,,,,,,
423,40.0,39.90309225836374,39.752041246210496,39.55079364321491,38.59808052959401,36.11473419244624,29.125449067181897,9.579524928712694,,,,,,,,,,,,,,,,,,,,,,,
424,40.0,40.010979718477685,40.15400936417701,40.66278917607341,41.84839791496714,44.87421912285481,53.53092982802591,77.95126953397134,146.10863305139543,337.2065495389989,872.0069499317938,2370.117596131198,6567.585413478142,18318.073745641403,51213.01392111374,143327.7381289668,401230.747744164,1123377.2900292834,3145347.479223541,8806931.494412983,24659332.59147294,69045957.57694106,193328793.01282433,541320465.2270379,,,,,,,
425,40.0,39.72578927754417,39.11303345665954,37.72809283109078,33.908379928608504,23.038658617537912,,,,,,,,,,,,,,,,,,,,,,,,,
426,40.0,40.11333976096766,40.48109435793633,41.381490751435344,43.87253398464169,50.92092118024436,70.59180498493974,125.83014252586709,280.2012283999123,712.8460580198912,1923.9646392337404,5314.504513083218,14809.52616650734,41395.98674549908,115836.59109663717,324268.996910543,907875.0971920688,2541983.290112537,7117490.980492246,19928862.13363291,55800775.96238401,156241990.39139032,437477030.7176116,,,,,,,,
427,40.0,39.90680281830515,39.61152864430111,39.07105647260333,37.33164469424756,32.55623044456835,19.127365022866258,,,,,,,,,,,,,,,,,,,,,,,,
428,40.0,40.067179259910006,39.93507556352138,39.806355346322455,39.52115153402598,38.64209800689528,36.15240602704842,29.27703827577683,9.918173735982023,,,,,,,,,,,,,,,,,,,,,,
429,40.0,40.11673305854479,40.123382916942276,40.46605675446815,41.30568422532234,43.65594404349129,50.29138005098256,68.90196686935515,121.1970495767067,267.5758006798682,677.7242814498512,1825.4594141943896,5039.476741042859,14038.303285445674,39237.34991271416,109794.65136751113,307363.6776482122,860536.1563875634,2409440.2790614497,6746320.8446095,18889628.961188484,52890808.658848844,148094396.99861974,414664187.2422093,,,,,,,
430,40.0,39.98410447255825,39.85331614330984,39.66839435813238,39.13054577127177,37.43433226711208,32.88957235132788,20.004352322912325,,,,,,,,,,,,,,,,,,,,,,,
431,40.0,40.1578711074367,40.18096689825131,40.51021793476251,41.48393429257073,43.93662977868521,50.89213452812732,70.5698508466217,125.56690842259268,279.29773460411144,709.9544235742061,1915.9905580033992,5292.511283844687,14747.397544360605,41223.86580661116,115356.5262538614,322925.09660754097,904105.786227752,2531432.385247107,7087953.816953867,19846174.235847667,55569245.24321186,155593807.84644485,435662491.9637425,,,,,,,
432,40.0,39.965020928991834,39.977534445900496,39.881271058677875,39.738025343758366,39.238359608929386,38.114400226010936,34.841069147446795,25.393225372525386,,,,,,,,,,,,,,,,,,,,,,
433,40.0,40.00804129310322,39.751116095710664,39.15043291031205,37.61448631577377,33.337878311691696,21.319145085933826,,,,,,,,,,,,,,,,,,,,,,,,
434,40.0,40.03578258063615,40.28044360045544,40.75574956218999,42.0474817846781,45.57821620691536,55.65224053006432,83.9407420329092,162.95087918258858,384.6226882528354,1004.5589475789155,2740.540565958981,7602.809510350791,21216.331956827176,59335.26840361683,166065.31190317747,464917.40294396685,1301696.357723564,3644674.9538549036,10205002.153186763,28573813.854600918,80006683.15641345,224018471.87123975,627251967.2599105,,,,,,,
435,40.0,39.879752630627465,39.74831530656466,39.33764678057548,38.36475311770638,35.46350329766284,27.286040944038664,,,,,,,,,,,,,,,,,,,,,,,,
436,40.0,39.90590952544461,39.76347727821639,39.20684779356989,37.98050631460964,34.20371722264461,23.812099795174966,,,,,,,,,,,,,,,,,,,,,,,,
437,40.0,39.84978880988029,39.58187426828676,38.87913268621906,36.74702521510674,30.95228587258403,14.653140223948604,,,,,,,,,,,,,,,,,,,,,,,,
438,40.0,39.91535251971453,39.94715671913529,39.92329261507916,39.71156463077816,39.28388544012363,38.05444251538473,34.689033600758194,25.079563165448658,,,,,,,,,,,,,,,,,,,,,,
439,40.0,40.05710698091259,40.00404620153256,40.00317181429071,40.173032068064046,40.42559395188035,41.000519033476344,42.77929906662108,47.704542881020636,61.545646201497824,100.32637862061772,208.7752457148525,512.6991166858401,1364.0152198979117,3748.73556110064,10425.094111666102,29121.281743740892,81468.03387704838,228044.2741125909,638451.3228919955,1787583.6846052106,5005131.323576325,14014300.181309741,39240036.43130491,109872008.39056134,307641520.46693224,861396642.6898389,,,,
440,40.0,40.12029053983203,40.333341222995564,40.97450797256659,42.819968162924475,47.814123222121495,61.81581438447161,100.91575258107072,210.70570923544184,518.1255617314093,1379.0755285714533,3789.1906494617247,10538.66898831073,29434.882727938966,82348.1197254611,230490.17495929988,645289.2043200384,1806723.9001371802,5058769.4917511605,14164512.848302653,39660533.46599739,111049626.65359874,310938829.8522794,870629032.2827832,,,,,,,
441,40.0,40.0644930461289,40.04896590773721,40.13879164937241,40.40881647192483,41.230572958551726,43.41935216635123,49.89603025962966,67.67024127811554,117.50778074493503,256.85012032114435,646.9994968371365,1739.7753548749245,4798.8653640287785,13364.987574282224,37349.72601324075,104503.7399248588,292541.8107570025,819054.6456615928,2293285.2720750743,6421103.934555363,17979136.515894238,50341461.16901862,140956379.06366628,394677662.48693377,,,,,,
442,40.0,40.163730147681406,40.384012606977045,41.11169290885003,43.138084956618066,48.68498910016483,64.14527878895842,107.54683017847114,229.30799542429494,570.2421617292714,1524.5181240511845,4197.411831357551,11679.473651302764,32630.20968674206,91292.0582896474,255532.50731134418,715419.2844388959,2003083.3852817595,5608547.635636242,15703940.643816184,43970951.15351304,123118563.98224181,344731890.4738097,,,,,,,,
443,40.0,40.082748834600665,40.14439462756997,40.34923103872955,40.99173375194835,42.57498511391763,47.1580815001329,60.27611103567843,96.67227505723254,198.77673726252735,484.37197055650523,1284.4312748072916,3523.977446351077,9794.328890283194,27356.71128230493,76531.50509898762,214215.81922373688,599729.090234815,1679139.355617696,4701489.707141918,13164135.522427458,36859521.73883452,103206459.32494621,288977970.1210112,809138271.3280312,,,,,,
444,40.0,40.315471491153126,41.04967599599155,42.94167398768413,48.44450994588161,63.67593985127052,106.16089595919799,225.16855475204005,558.8753890927097,1492.833174742922,4110.1240638177105,11435.451165051198,31945.811537743397,89375.61247130088,250183.91821189324,700466.2762756109,1961236.7678116222,5491358.480638046,15375755.015023045,43052085.237867676,120545684.06307445,337527598.40057296,,,,,,,,,
445,40.0,39.85321565714848,39.68138043515814,39.14569435826248,37.6990928617431,33.633085105982154,22.386809358411725,,,,,,,,,,,,,,,,,,,,,,,,
446,40.0,40.07568607628664,40.547887796067414,41.50751782924715,44.17435654763614,51.6226545638203,72.38967762134013,130.58311398206212,293.7999671027708,750.8743220499067,2031.356221154024,5616.542359787626,15654.155673862699,43761.17010528987,122460.74709198887,342821.3262183037,959834.2845341056,2687470.1201271596,7524809.617944595,21069444.973450217,58994286.19364934,165183674.45381835,462513949.71007174,,,,,,,,
447,40.0,40.04794603379644,39.96512302663862,39.827172346783634,39.48240121301411,38.7166728336335,36.294320941649396,29.746995296548,11.23543927336354,,,,,,,,,,,,,,,,,,,,,,
448,40.0,39.87654879497524,39.30756343958742,38.10496282966309,34.65216555297993,24.855516709886547,,,,,,,,,,,,,,,,,,,,,,,,,
449,40.0,40.07611697291165,40.35260421054134,40.88013939311855,42.333740925854485,46.075022967922365,56.94370064781951,87.24556846071768,172.25103593556125,410.4505593182849,1077.662020664457,2945.600549113798,8175.23152122373,22818.208405687783,63824.50562238535,178630.03533674683,500095.88587812,1400199.3276878863,3920467.2526233834,10977203.27289593,30736032.647396997,86061030.75442192,240970757.3130393,674718312.8545315,,,,,,,
450,40.0,40.198109630742934,40.673021001031394,41.85054263090171,45.435364784809934,55.41485818324746,83.08251420141072,160.8863323591411,378.1875166701065,986.7782294021671,2690.6465775774786,7461.456659954099,20821.95285959998,58231.294270742364,162975.18967866933,456258.87799458817,1277452.9887753862,3576812.1408348316,10015002.55487066,28042016.564865444,78517765.10880575,219849552.91674814,615578879.4974893,,,,,,,,
451,40.0,39.88867967535568,39.68569316286321,39.06217239131759,37.246079374478896,32.454334511659134,18.74563649300881,,,,,,,,,,,,,,,,,,,,,,,,
452,40.0,39.940685671184326,39.98841958989103,39.91697474460038,39.877847913673016,39.609463616773006,38.78547847076502,36.71213016971879,30.705030066440887,13.909781029804806,,,,,,,,,,,,,,,,,,,,,
453,40.0,40.02602315920385,40.139216523450344,40.21882709896923,40.75221069283532,41.95480976617771,45.65178358475906,55.91244459232113,84.57838866135017,164.56185373429568,388.7911565816275,1016.2887601739587,2774.459625354086,7697.455486325094,21480.202294072973,60070.82490495953,168135.6792815718,470706.3198693381,1317896.5864172184,3690059.9477176806,10332090.572398894,28929703.778021194,81003047.5062027,226808745.69911736,635064372.0207309,,,,,,
454,40.0,39.87395018218403,39.60829793452325,38.74005919069198,36.320833308834416,29.733997362000572,11.393206184310408,,,,,,,,,,,,,,,,,,,,,,,,
455,40.0,39.9326570180858,39.91730668018522,39.8156120438571,39.159728097344846,37.66012640662686,33.47483622323426,21.650387784437996,,,,,,,,,,,,,,,,,,,,,,,
456,40.0,39.951890939233486,40.153447206111395,40.27986635542919,40.90179362447703,42.6474067532478,47.5451886184553,60.895183243658366,98.47113813355868,204.0040755508696,499.5186951682326,1326.786282377628,3643.4868893132134,10130.10502104518,28293.29427599041,79147.82310397837,221544.49453949576,620243.0628447741,1736600.2694724852,4862428.247537738,13614799.533964107,38121365.78398523,106739684.57294385,298871196.7805185,836839331.1623645,,,,,,
457,40.0,40.0010935267446,40.079368792392536,40.34109123945452,40.93255261120793,42.464942318422914,47.00624451389019,59.663300312566285,94.96323438394043,193.9940799782205,471.74479570901457,1248.156960041578,3423.1964156442164,9513.629135549823,26569.123245424635,74327.0362567894,208046.15865899334,582447.2769947195,1630779.0186714686,4566078.599590735,12784935.648845471,35797858.29063253,100234107.05342491,280655475.86614966,785835438.0432699,,,,,,
458,40.0,39.87465151240212,39.836434424734236,39.6349803330246,38.96769291612013,37.004051990509424,31.619166570613533,16.54142373565606,,,,,,,,,,,,,,,,,,,,,,,
459,40.0,40.06875900615165,40.134241425006735,40.31029388880647,40.85520562726158,42.24670417233724,46.10615968519455,57.09095033771426,87.84276298380169,173.9401888544464,415.0320365463124,1090.6778676094,2981.8629659664043,8276.999516412867,23104.216124659677,64620.80516210467,180866.48860437245,506349.6588191848,1417713.996064793,3969540.06359009,11114618.144919196,31120881.994315058,87138406.01083764,243987647.06075743,683165416.5468159,,,,,,
460,40.0,40.05925725663802,40.13225815558472,40.55015725306217,41.73992676796467,44.821600236055474,53.51531585827785,77.89478965320936,145.7584124890906,336.1802571786138,868.6440027591899,2360.3034600566384,6536.959594485926,18229.62970355642,50974.07996834757,142645.8777501883,399337.74287916924,1118064.047684129,3130545.472455468,8765510.442271026,24543375.65437174,68721294.6170963,192419548.84851637,538774378.6894268,,,,,,,
461,40.0,39.84172880428072,39.84973160681339,39.695497976808504,39.22763895456629,37.812267629732226,33.955857086367295,23.021154137959655,,,,,,,,,,,,,,,,,,,,,,,
462,40.0,40.329677659206574,40.981308298559526,42.72098681870899,47.597179184595454,61.357181937144595,99.90102789669848,207.88251115644857,509.7182838006496,1355.3432522400049,3721.26762782086,10347.348053551365,28901.36599144214,80855.9875899611,226312.92479599384,633595.5894522463,1774002.558828589,4967147.906296581,13907958.240120796,38942160.44195653,109038059.44227372,305306655.66940475,854859047.2198033,,,,,,,,
463,40.0,40.22158069437667,40.53659821178661,41.516723542450336,44.2124406732676,52.00163677117097,73.68696073584208,134.25025283140903,303.6322544559118,778.5230323450734,2107.1970086022625,5828.090642821124,16247.085344693727,45419.03466806858,127106.33501555483,355828.3760013166,996252.3032334343,2789448.5575691154,7810398.123822244,21869045.783306662,61233296.59421666,171453126.75241503,480068700.41822773,,,,,,,,
464,40.0,40.06444529360524,40.156722981654966,40.533424925635515,41.23197238572546,43.18696304950408,49.04712937269285,65.07351826991074,110.12696554226123,236.56501672314963,590.9343233789594,1583.3476650778148,4359.912851449869,12134.530214099415,33901.545715892906,94852.6270481137,265503.2000246406,743327.6027552894,2081239.3415823088,5827349.24967281,16316489.678861452,45686120.82348512,127920901.2573113,358178270.3157205,,,,,,,
465,40.0,40.101386882453006,40.497875560465644,41.51661290628255,44.00153633894213,51.12885250833656,71.3463086462283,127.80665705136452,285.99925756441655,728.8610715880575,1969.2216556035316,5442.602623078976,15165.561044007796,42394.28138963233,118630.05472473663,332079.4462865353,929748.4932518542,2603208.4012368536,7288907.129658669,20408825.102787577,57144668.6196013,160005048.03519925,448014201.8639865,,,,,,,,
466,40.0,40.13413718055123,40.45549936023039,41.37581799069944,43.96064053694658,51.04017350686477,71.14394444003746,127.24183353893525,284.6114364103459,724.755276936976,1956.3885280863778,5404.624055290388,15058.561598538508,42089.669874212515,117783.18029571227,329721.3241777595,923147.4975230724,2584743.64936449,7237212.935748497,20264101.278018497,56739339.33191516,158870049.54672512,444835748.95452064,,,,,,,,
467,40.0,39.719259098244,39.19031095036277,37.795893084927584,33.599157405137966,22.01717236992995,,,,,,,,,,,,,,,,,,,,,,,,,
468,40.0,40.01686347697493,40.024335338974694,39.90248849086403,39.76562898566993,39.40198518911806,38.42021962920557,35.51975387230014,27.444501612540417,,,,,,,,,,,,,,,,,,,,,,
469,40.0,40.01721240488444,40.125954755752055,40.09490787392024,40.355282152888876,41.10635890804955,42.97089510035576,48.38299464602338,63.86999885858631,106.6842598002757,226.85477651397872,563.1501747284807,1504.0492000086617,4139.112982095128,11517.502124194367,32180.058252277515,90031.99002955064,252014.19770752674,705571.506008848,1975539.0092285653,5531477.174333891,15487994.220767237,43366296.29754484,121425428.99537274,339991395.0925035,,,,,,
470,40.0,39.98285459281931,39.98594803706117,40.03120726120488,40.11150383398586,40.22282828099887,40.56431233872521,41.610778836683906,44.513684618267646,52.72122522884194,75.81024846315702,140.45856138599757,321.02040279536453,826.4741669944124,2242.808710407311,6205.899642815137,17303.56323328748,48375.96398093011,135384.29917997782,378993.6485009571,1061094.3467242995,2970998.0037375866,8318704.2475831285,23292306.93671939,65218435.38702836,182611460.80028814,511311834.2644764,,,,
471,40.0,39.988880103368224,39.82735356835621,39.49535076933497,38.533254299963126,36.058281689472956,29.00209007815437,9.120375997011127,,,,,,,,,,,,,,,,,,,,,,,
472,40.0,39.98581819619963,40.09224901819184,40.53081914358087,41.35336957704833,43.99506283255044,51.27660320485833,71.82964547037044,128.97428019050042,289.1182570987786,738.0181386549573,1995.4494556240322,5514.763229060595,15368.767998995807,42958.434475712005,120212.04562752853,336540.2622902131,942256.3018821343,2638267.039441997,7387087.085988759,20683799.463425238,57914623.74745646,162160931.4746063,454050673.7725967,,,,,,,
473,40.0,39.920098340070346,39.77061403153379,39.331853816928195,38.20756837996266,35.05599143625677,26.087162828097686,,,,,,,,,,,,,,,,,,,,,,,,
474,40.0,40.20267512346746,40.553525293123826,41.70269273808961,44.85960093277338,53.5789865651527,77.89162063702491,145.77212313464003,335.95529917476114,868.6891689558477,2360.5686649087565,6536.143526600104,18227.725204758866,50964.46991921904,142625.55580388955,399268.3243136939,1117879.2027790782,3130001.550319072,8763932.969978044,24538909.42305348,68708867.75621636,192384807.87034377,538677220.9066509,,,,,,,,
475,40.0,40.14977128283432,40.6199962098371,41.631216974134624,44.6782705860334,53.11390293257768,76.88592692566746,143.3548667920363,329.14897576603164,849.4443900863921,2307.2496812287995,6389.674713031429,17817.00621405873,49820.890691949455,139435.08905097697,390343.4574741961,1092873.7296536418,3060001.750176171,8567964.997062026,23990202.50686983,67172328.26741195,188082560.20024422,526631359.36679786,,,,,,,,
476,40.0,40.1189933106702,40.37058012460034,41.04129120030703,43.04256814032389,48.72434551789891,64.12308841863022,107.49896427668392,229.25722606850505,569.7219171310887,1523.0183042897138,4191.745867133763,11664.11920743135,32585.59420935079,91170.45908429689,255204.7799197965,714488.3566112897,2000491.9400300898,5601272.164609755,15683483.772048706,43913583.25642763,122958099.66472113,344282478.13991976,,,,,,,,
477,40.0,39.8775499513038,39.4407893795846,38.52211450037131,35.972579985393494,28.701197480288094,8.46071738645131,,,,,,,,,,,,,,,,,,,,,,,,
478,40.0,39.999549024989385,40.09181592371872,40.10173642437916,40.151356788560705,40.5276654153871,41.4883285206378,44.02008505752602,51.326397092337814,71.40879435026365,127.83310513547924,285.8205854463175,728.1419480050882,1967.537727610233,5438.60610888626,15157.44102159848,42367.13624221692,118552.50084294294,331864.94495068403,929153.3390600777,2601582.5005181613,7284345.987024046,20396128.314515293,57109139.24945891,159905732.01278126,447736119.0862096,,,,,
479,40.0,39.967972589884994,39.89295055967346,39.659836818342875,39.13350069821466,37.53243641321675,32.87228943719294,19.951013948257156,,,,,,,,,,,,,,,,,,,,,,,
480,40.0,39.84104839095033,39.70901440237113,39.01020383186484,37.293721565650394,32.567219379750945,19.14911688130882,,,,,,,,,,,,,,,,,,,,,,,,
481,40.0,39.92092120418472,39.672367257153226,39.20323226817018,37.87448436893146,33.9409673363858,23.21796045517366,,,,,,,,,,,,,,,,,,,,,,,,
482,40.0,40.09770123719094,40.23423218616341,40.68570874853857,41.9097138294456,45.354353237558975,54.96330420082609,81.95940841481288,157.6758029320443,369.2882569422151,962.0219945867285,2621.2165917610337,7266.629328707986,20272.27520452837,56692.44582659944,158661.09769401053,444191.86537644337,1243670.2501179823,3482209.7305648527,9750093.338000836,27300247.20789973,76440661.60173099,214033791.81588116,599294489.9441376,,,,,,,
483,40.0,39.864005940857844,39.52274010616696,38.591613274968324,36.06717406880173,29.01625466664594,9.396447289107302,,,,,,,,,,,,,,,,,,,,,,,,
484,40.0,39.98003488195593,40.04218252286164,40.15912887865174,40.51249074633841,41.544501298053,44.19132941868725,51.56241031093288,72.38905847478934,130.96684047891551,294.87397992823264,753.4406805915561,2037.1475670340017,5632.21964128751,15699.661701592797,43887.650280700334,122817.94643639088,343812.0419386535,962588.4047234938,2695178.1898000455,7546452.571402484,21129921.651041858,59163773.69819173,165658120.31749302,463842495.3908831,,,,,,
485,40.0,39.87807744407438,39.51742636970755,38.63682635668171,36.11767985777428,29.21908200282729,10.032886244252877,,,,,,,,,,,,,,,,,,,,,,,,
486,40.0,39.81752223389828,39.2987250096746,38.06456827902966,34.422387639479446,24.34897558822435,,,,,,,,,,,,,,,,,,,,,,,,,
487,40.0,39.77544766624396,39.51980706073152,38.5295009615069,36.09602477648774,29.17054688286521,9.71612010007697,,,,,,,,,,,,,,,,,,,,,,,,
488,40.0,39.98610733531104,40.07997487802674,40.339233564165596,40.77119351397742,42.285248299218374,46.41316665434857,58.0864376472535,90.45665856020422,181.26826501429704,435.3485504969402,1147.1547829869398,3139.151252516814,8719.631956015972,24340.968385447413,68079.94119782107,190549.24038705975,533469.0542599211,1493644.5854071933,4182142.605294301,11709936.934216801,32787791.11222928,91805737.97725806,257055885.16428983,719756606.1373951,,,,,,
489,40.0,40.01672492444446,39.98719920212014,40.01046818383548,40.069382687665026,40.090993875726035,40.53722659599556,41.40081912672672,43.96536938948306,50.99564568366867,70.79110008371472,126.01556283977321,281.03838153159364,714.6349639227619,1929.0151303649327,5329.804906105637,14849.766213185154,41501.65785495879,116136.4293914658,325123.6307852285,910275.9494759991,2548710.597658113,7136274.304570482,19981500.593450956,55948019.2311028,156654709.2182192,438633447.72132427,,,,
490,40.0,39.89997377877292,39.700706211514365,39.138511037217114,37.58710841891755,32.98002793933205,20.266578871223736,,,,,,,,,,,,,,,,,,,,,,,,
