7.607375980069082289e+03,7.352062494578253791e+03,7.096749009087425293e+03,6.841435523596596795e+03,6.586122038105769207e+03,6.330808552614941618e+03,6.075495067124112211e+03,5.820181581633284623e+03,5.564868096142456125e+03,5.309554610651627627e+03,5.054241125160798219e+03,4.798927639669970631e+03,4.543614154179142133e+03,4.288300668688313635e+03,4.032987183197485137e+03,3.777673697706657549e+03,3.522360212215829051e+03,3.267046726725001008e+03,3.011733241234172056e+03,2.756419755743344012e+03,2.501106270252515515e+03
3.126652289127374843e+03,3.132642009879609759e+03,3.138631730631844221e+03,3.144621451384079592e+03,3.150611172136313598e+03,3.156600892888548969e+03,3.162590613640783886e+03,3.168580334393017438e+03,3.174570055145252809e+03,3.180559775897487270e+03,3.186549496649721732e+03,3.192539217401957103e+03,3.198528938154191565e+03,3.204518658906426481e+03,3.210508379658660942e+03,3.216498100410895404e+03,3.222487821163129865e+03,3.228477541915365236e+03,3.234467262667600153e+03,3.240456983419834614e+03,3.246446704172069076e+03
-3.490875910986616191e+02,-1.091242091867115533e+02,1.308391727252382850e+02,3.708025546371884502e+02,6.107659365491384733e+02,8.507293184610886101e+02,1.090692700373038406e+03,1.330656082284988315e+03,1.570619464196938225e+03,1.810582846108888816e+03,2.050546228020838043e+03,2.290509609932788862e+03,2.530472991844738317e+03,2.770436373756689136e+03,3.010399755668639045e+03,3.250363137580588500e+03,3.490326519492538864e+03,3.730289901404489228e+03,3.970253283316439138e+03,4.210216665228389502e+03,4.450180047140339411e+03
-2.989365642317535730e+03,-2.504331495584016466e+03,-2.019297348850496746e+03,-1.534263202116977027e+03,-1.049229055383457535e+03,-5.641949086499377017e+02,-7.916076191641828075e+01,4.058733848171016234e+02,8.909075315506211155e+02,1.375941678284140608e+03,1.860975825017660327e+03,2.346009971751179364e+03,2.831044118484699538e+03,3.316078265218218803e+03,3.801112411951738522e+03,4.286146558685258242e+03,4.771180705418778416e+03,5.256214852152298590e+03,5.741248998885817855e+03,6.226283145619335301e+03,6.711317292352856384e+03
-7.246438950048338484e+03,-6.507514107038710790e+03,-5.768589264029084006e+03,-5.029664421019454494e+03,-4.290739578009825891e+03,-3.551814735000197743e+03,-2.812889891990570050e+03,-2.073965048980940992e+03,-1.335040205971312616e+03,-5.961153629616843546e+02,1.428094800479438788e+02,8.817343230575723965e+02,1.620659166067200204e+03,2.359584009076828806e+03,3.098508852086457409e+03,3.837433695096085557e+03,4.576358538105712796e+03,5.315283381115342308e+03,6.054208224124970002e+03,6.793133067134598605e+03,7.532057910144226298e+03
-1.309249477927084990e+04,-1.209745159664060338e+04,-1.110240841401035323e+04,-1.010736523138010853e+04,-9.112322048749862006e+03,-8.117278866119614577e+03,-7.122235683489367148e+03,-6.127192500859119718e+03,-5.132149318228873199e+03,-4.137106135598625769e+03,-3.142062952968379705e+03,-2.147019770338132730e+03,-1.151976587707885528e+03,-1.569334050776382412e+02,8.381097775526080795e+02,1.833152960182855395e+03,2.828196142813102597e+03,3.823239325443349571e+03,4.818282508073596546e+03,5.813325690703844884e+03,6.808368873334090495e+03
-1.278020199859577042e+04,-1.153974802516556338e+04,-1.029929405173535451e+04,-9.058840078305147472e+03,-7.818386104874940429e+03,-6.577932131444732477e+03,-5.337478158014524524e+03,-4.097024184584317481e+03,-2.856570211154109984e+03,-1.616116237723903168e+03,-3.756622642936954435e+02,8.647917091365118267e+02,2.105245682566719097e+03,3.345699655996927049e+03,4.586153629427134547e+03,5.826607602857341590e+03,7.067061576287548633e+03,8.307515549717756585e+03,9.547969523147963628e+03,1.078842349657817249e+04,1.202887747000837953e+04
-1.895853942355823892e+04,-1.741438501984731920e+04,-1.587023061613638674e+04,-1.432607621242546884e+04,-1.278192180871454184e+04,-1.123776740500361848e+04,-9.693613001292695117e+03,-8.149458597581769027e+03,-6.605304193870845666e+03,-5.061149790159921395e+03,-3.516995386448996669e+03,-1.972840982738072626e+03,-4.286865790271482410e+02,1.115467824683776371e+03,2.659622228394699960e+03,4.203776632105624230e+03,5.747931035816548501e+03,7.292085439527474591e+03,8.836239843238396134e+03,1.038039424694932313e+04,1.192454865066024649e+04
-2.622100056522342857e+04,-2.441887124396229046e+04,-2.261674192270115600e+04,-2.081461260144002517e+04,-1.901248328017889071e+04,-1.721035395891775261e+04,-1.540822463765661814e+04,-1.360609531639548004e+04,-1.180396599513434739e+04,-1.000183667387321293e+04,-8.199707352612076647e+03,-6.397578031350942183e+03,-4.595448710089807719e+03,-2.793319388828670981e+03,-9.911900675675367438e+02,8.109392536935978342e+02,2.613068574954733322e+03,4.415197896215869150e+03,6.217327217477002705e+03,8.019456538738137169e+03,9.821585859999273453e+03
-2.926836883549281265e+04,-2.719429342688850738e+04,-2.512021801828419848e+04,-2.304614260967988957e+04,-2.097206720107558795e+04,-1.889799179247127904e+04,-1.682391638386697014e+04,-1.474984097526266487e+04,-1.267576556665835960e+04,-1.060169015805405434e+04,-8.527614749449745432e+03,-6.453539340845439256e+03,-4.379463932241133080e+03,-2.305388523636826449e+03,-2.313131150325209546e+02,1.842762293571785449e+03,3.916837702176092989e+03,5.990913110780399620e+03,8.064988519384704887e+03,1.013906392798900924e+04,1.221313933659331815e+04
-3.371413231985481252e+04,-3.138609436348420058e+04,-2.905805640711358865e+04,-2.673001845074296580e+04,-2.440198049437235386e+04,-2.207394253800173828e+04,-1.974590458163112271e+04,-1.741786662526051805e+04,-1.508982866888989884e+04,-1.276179071251928508e+04,-1.043375275614867314e+04,-8.105714799778057568e+03,-5.777676843407443812e+03,-3.449638887036830056e+03,-1.121600930666215390e+03,1.206437025704398593e+03,3.534474982075011212e+03,5.862512938445625878e+03,8.190550894816239634e+03,1.051858885118685248e+04,1.284662680755746987e+04
-4.747664719231084018e+04,-4.490231919823190401e+04,-4.232799120415295329e+04,-3.975366321007401712e+04,-3.717933521599508822e+04,-3.460500722191614477e+04,-3.203067922783720132e+04,-2.945635123375826151e+04,-2.688202323967932898e+04,-2.430769524560038917e+04,-2.173336725152144572e+04,-1.915903925744250955e+04,-1.658471126336356974e+04,-1.401038326928462811e+04,-1.143605527520569012e+04,-8.861727281126750313e+03,-6.287399287047809594e+03,-3.713071292968871148e+03,-1.138743298889931793e+03,1.435584695189007562e+03,4.009912689267947371e+03
